id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30528706,"Specious apartment ±120 m2, at top location",3667463,Jochem,,Westerpark,52.38099101831321,4.878560448097359,Entire home/apt,180,2,0,,,1,32
30529002,Sunny apartment with balcony in Oost!,16248774,Garrett,,Oud-Oost,52.35478291093716,4.911843398649552,Private room,90,2,0,,,1,0
30530577,1 BD APARTMENT in CITY CENTER,195209821,Annamarije,,Centrum-West,52.37587230863152,4.891215059233921,Entire home/apt,125,1,1,2018-12-20,1,1,96
30530840,Apartment in the heart of Amsterdam city centre,179951857,Nadim & Robert,,Centrum-West,52.37520013282382,4.893785141818802,Entire home/apt,350,2,1,2018-12-23,1,4,0
30531701,A Private Room For 8 Persons Amsterdam,147385181,Akhmad,,Oud-Noord,52.385898128364396,4.922982776564415,Private room,175,1,0,,,10,43
30531957,Private Dubbel Room In Great Location...,147385181,Akhmad,,Oud-Noord,52.38482194832036,4.923430303089398,Private room,55,1,0,,,10,50
30532065,Nice studio apartment in the Helmer area!,2672751,Moshe,,De Baarsjes - Oud-West,52.36177554348492,4.867035695207087,Entire home/apt,120,2,0,,,1,40
30533405,Amsterdam Large Penthouse Unit in Depijp,62283207,Harman,,De Pijp - Rivierenbuurt,52.35526196925829,4.902648132197088,Entire home/apt,400,5,1,2018-12-31,1,1,0
30533932,Cosy family house with garden in the north side,5011601,Charlotte,,Noord-West,52.41508455282242,4.892202443427769,Entire home/apt,100,5,0,,,1,11
30535934,Quiet apartment in lovely neighbourhood (55m2),41607873,Piotr,,Oud-Oost,52.35515777897866,4.926599418474457,Entire home/apt,200,1,0,,,1,250
30536430,Amsterdam private Room,226295050,Julia,,Bijlmer-Centrum,52.32323091227281,4.945160146706124,Private room,49,1,0,,,1,196
30545791,Apartment center New West with stunning view,114331931,Atse,,Osdorp,52.36011654905546,4.806553509137916,Entire home/apt,90,2,0,,,1,1
30546106,Stylish apartment in canal district of Amsterdam,4074750,Laurian,,Centrum-Oost,52.36116206951371,4.902115687219746,Entire home/apt,150,2,1,2018-12-17,1,1,12
30546192,1 Bedroom Apartment with Double-Bed available for minimum fo 30+ nights!,229053056,Short Stay Group,,De Pijp - Rivierenbuurt,52.35456896303904,4.906217604350511,Entire home/apt,176,1,0,,,4,253
30546362,1 Bedroom Apartment with 2 single beds available for a minimum of 30+ nights!,229053056,Short Stay Group,,De Pijp - Rivierenbuurt,52.35492569448008,4.905184061311473,Entire home/apt,176,1,0,,,4,317
30546514,Deluxe One Bedroom Apartment available for minimum of 30+ nights!,229053056,Short Stay Group,,De Pijp - Rivierenbuurt,52.353558567855444,4.904986746859002,Entire home/apt,185,1,0,,,4,251
30546744,Deluxe Studio available for a minimum of 30+ nights!,229053056,Short Stay Group,,De Pijp - Rivierenbuurt,52.35443233090524,4.906555666048449,Entire home/apt,141,1,0,,,4,335
30547166,Cosy and design loft with view in Amsterdam,3994286,Soraya,,Bos en Lommer,52.375177696413104,4.844736835327322,Entire home/apt,135,1,0,,,1,11
30548247,Bright and stylish apartment with park view,4625854,Lotte,,Westerpark,52.3842636171279,4.869887413846879,Entire home/apt,85,3,3,2019-01-05,3,1,0
30548352,"Room in spacious apartment, 15 min to center",14688389,Lorenzo,,Slotervaart,52.35405756936556,4.839266078722788,Private room,80,1,0,,,1,0
30549080,a double bed in a Dutch house at Leidseplein,85555149,Janine,,Centrum-Oost,52.36435966449349,4.884385860485962,Entire home/apt,224,2,1,2018-12-26,1,2,37
30549104,Beautiful brand new 2p apartment in 'de Baarsjes',113977564,Willem,,De Baarsjes - Oud-West,52.37227651530055,4.858136866960084,Entire home/apt,51,2,2,2018-12-29,2,31,7
30549124,Monumental suite with roof terrace,117457476,Zara,,Centrum-Oost,52.36572506811828,4.882802447948048,Private room,180,1,0,,,1,186
30549659,Brand new and renovated modern styled apartment,4230303,Jesse,,De Baarsjes - Oud-West,52.3608695532836,4.864571997843562,Entire home/apt,57,2,1,2019-01-08,1,1,0
